test,predict
318989.0,454335.7996960478
319000.0,245217.9437264437
319000.0,246244.44876674283
319000.0,390315.29053705744
319000.0,390509.6800858611
319000.0,293528.50145242084
319000.0,402812.7982805688
319900.0,557153.044677495
319950.0,229433.02075728308
320000.0,476281.96958306804
320000.0,389543.7644043816
320000.0,357751.78149054386
320000.0,390146.99471060187
320000.0,425163.1076457938
320000.0,378047.6306559406
320000.0,302385.7186905192
320000.0,250817.25790643785
320000.0,412680.4523767214
320000.0,529297.4788438762
320000.0,591152.9624460274
320000.0,296275.4835069012
320000.0,406179.42276592925
320000.0,405466.01377917826
320000.0,661178.4008342894
320000.0,307121.15890834853
320000.0,285567.9946152987
320000.0,245894.24374014232
320000.0,764259.371927089
320000.0,344715.7628682507
320000.0,370494.9856383102
320900.0,266451.2010227423
321000.0,475062.6287174998
321000.0,309370.70166224986
321000.0,411339.7768393215
321027.0,602665.4036485078
321500.0,489956.4625443686
322000.0,420640.77189148124
322000.0,303158.09111424815
323000.0,416679.07531546056
323000.0,425887.69104337785
323000.0,248525.20270399842
324000.0,416376.97465075925
324747.0,346229.8382761311
324950.0,442144.2405858068
324950.0,345647.900686034
325000.0,399299.8072289536
325000.0,356221.227174473
325000.0,377315.213843531
325000.0,416721.9870133279
325000.0,288502.70001262985
325000.0,132847.63166980818
325000.0,298203.06877451483
325000.0,482736.4917142438
325000.0,407577.5344709074
325000.0,329382.7424294604
325000.0,416812.032496104
325000.0,288710.5270030042
325000.0,189400.99014703184
325000.0,296885.4469095059
325000.0,363497.89880528674
325000.0,353683.4678173624
325000.0,319107.6012689499
325000.0,204461.7370657809
325000.0,539789.086847066
325000.0,496332.5148639865
325000.0,268759.6745029427
325000.0,239283.24732835218
325000.0,273085.9473284688
325000.0,417170.2238961244
325000.0,-147652.68485141732
325000.0,441692.085205039
325000.0,339848.2938381005
325000.0,521340.011117043
325000.0,321018.93698040955
325000.0,510662.34171755426
325000.0,244127.44329819083
325000.0,555428.8569321958
325000.0,474075.26364659704
325000.0,204507.25024938956
325000.0,370593.9892972233
325000.0,465553.50863325223
325000.0,321311.70365691185
326000.0,336180.19655474555
326000.0,341130.25174818
326000.0,324035.96532935277
326000.0,379937.7950898623
326000.0,366977.5544292955
326000.0,408672.9736108864
326500.0,474946.00577998534
326500.0,273662.15432784054
327000.0,481391.3274640944
327000.0,222837.93196363188
327000.0,335507.6954920022
327200.0,332262.8805772858
328000.0,245673.98748243786
328000.0,291784.2257192703
328000.0,410328.85427487176
328000.0,192471.36244563572
328000.0,347783.7654805882
328000.0,323954.86848675366
328423.0,366763.7041378999
328950.0,427659.46424984466
329000.0,421556.4752531033
329000.0,404734.0205826331
329000.0,353523.2157853702
329000.0,440031.7734258855
329000.0,265826.5620721271
329000.0,289294.7880365299
329000.0,475232.1110969605
329000.0,444575.9925582083
329445.0,158868.22662347555
329500.0,412488.85516868625
329932.0,416966.15683707874
329950.0,366243.4947199235
329995.0,368891.1411478855
330000.0,57137.955111259595
330000.0,253613.7273070626
330000.0,567259.5270358389
330000.0,555083.8783695819
330000.0,171142.79729879275
330000.0,484576.0050992146
330000.0,390516.7038041083
330000.0,499030.2275335621
330000.0,404268.26806219574
330000.0,472900.3014522176
330000.0,297548.284099753
330000.0,555968.37352263
330000.0,360799.10332171246
330000.0,532286.2412291765
330000.0,244685.01195844077
330000.0,523065.94560111593
330000.0,385505.45622290485
330000.0,314965.608889536
330000.0,385811.5515253637
330000.0,-92831.22733519133
330000.0,376796.52615368087
331000.0,233134.16522333585
332500.0,440541.4974887734
333000.0,473868.33491867315
333000.0,289675.0629157536
333000.0,351331.54658177216
333000.0,303464.66404670663
333000.0,268735.18268591166
333800.0,308395.5092627285
334000.0,378788.52578531485
334000.0,354729.10045141913
334950.0,450224.7781409463
334950.0,265178.8757178411
334990.0,423801.974486948
334999.0,361297.50771763176
335000.0,288485.00265839975
335000.0,287851.38469336554
335000.0,605637.5526330173
335000.0,436230.2344172718
335000.0,450124.0921009686
335000.0,525696.4739576047
335000.0,367316.22898903675
335000.0,310674.1098095542
335000.0,417412.56118539814
335000.0,234067.75073790643
335000.0,318519.4822923383
335000.0,444728.56158155855
335000.0,349635.5266744504
335000.0,328364.40574235935
335000.0,179212.61057895236
335000.0,78842.23086768575
335000.0,465215.32795485295
335000.0,336257.5068750316
335000.0,490516.20598935056
335000.0,482954.71723448765
335000.0,349248.19675369933
335000.0,454122.8809495121
335000.0,288379.2674720874
335000.0,392864.0845875377
335000.0,436303.579574815
335000.0,154907.77214825526
335000.0,611890.1832087478
335606.0,377284.5324749127
335900.0,465139.16371565126
336000.0,465181.5123575479
336000.0,415091.45373825356
336600.0,204728.80528134294
336750.0,453020.1338038957
336900.0,396399.1846498251
337000.0,405742.8459598506
337000.0,570141.1953963973
337500.0,205860.45807381347
337500.0,377941.5740237003
337500.0,200517.00879121944
337900.0,411888.8499343386
338000.0,447723.29538244754
338000.0,181732.82756195776
338500.0,511010.41429357976
338500.0,479187.47579573
339000.0,387958.6872210447
339000.0,397606.8196476884
339900.0,454288.7404516246
339950.0,250859.5338694267
339950.0,312066.8220687751
339950.0,535078.2922941875
339950.0,304331.64156336803
339950.0,494948.2736098645
339995.0,273904.4402378546
339999.0,438393.97351809405
340000.0,360642.24016076326
340000.0,238204.31120107882
340000.0,384216.2229756592
340000.0,649080.4469780019
340000.0,364769.93390587624
340000.0,325539.99302519765
340000.0,345721.9237678917
340000.0,484715.0036043087
340000.0,614262.2720342772
340000.0,441342.52156787366
340000.0,321864.89379553497
340000.0,448866.68096600566
340000.0,371171.80868108105
340000.0,230108.0826981431
340000.0,477701.84019978624
340000.0,328268.3644235404
340000.0,346814.97621206567
340000.0,562483.9338033274
340000.0,381595.68462717626
340000.0,450080.23676382937
340000.0,501589.42472193204
340000.0,421894.55769890174
340000.0,227050.1780602578
340000.0,344440.71986287367
340500.0,497985.3200785471
341000.0,305953.97810154874
341000.0,441420.2502941089
342000.0,396563.4757972369
342000.0,502998.52880036365
342888.0,190060.4474469237
343000.0,328984.8154419847
343000.0,318663.0909136003
343500.0,267137.9396498427
344000.0,266409.70705976244
344000.0,427930.22146739624
344000.0,419488.0489080334
344500.0,255121.73596543446
344500.0,354769.8396227481
344950.0,377661.0102370158
345000.0,391077.56438588817
345000.0,207009.7215864649
345000.0,154628.32714820094
345000.0,410061.0571937403
345000.0,473037.05978749227
345000.0,283776.65876678564
345000.0,378581.2696259627
345000.0,452996.7426387146
345000.0,373999.89284873754
345000.0,179310.67912604474
345000.0,309394.74410786293
345000.0,276246.51993599534
345000.0,337204.70127311815
345000.0,241634.14879209828
345000.0,295805.3473867802
345000.0,582896.9280783152
345000.0,236201.49188253656
345000.0,348750.67826277204
345000.0,403838.5833525909
345000.0,272713.41968829185
345000.0,297451.26824334636
345000.0,491836.836285254
345000.0,412418.3503927784
345000.0,409302.3691379521
345950.0,451588.9872462787
346000.0,230401.96156106237
346000.0,388804.1757030003
346000.0,435340.04163146205
346100.0,184462.0760794552
346500.0,383373.1546970876
346500.0,438871.71009928733
347000.0,409094.0045108618
347000.0,373847.6450755056
347500.0,182504.71202772483
347500.0,252538.5498187784
347500.0,507288.00224062614
348000.0,542610.3198624663
348000.0,370021.71386466455
348000.0,560784.561288706
348000.0,327007.599342118
349000.0,483791.2063005306
349000.0,290323.235152293
349000.0,374335.238896518
349000.0,235047.04240563605
349000.0,334954.7530320259
349000.0,183066.01279422827
349000.0,302859.2986172242
349000.0,417621.61710149515
349810.0,373504.08040407207
349950.0,302611.1113499552
349950.0,413765.34100397583
350000.0,369474.4282984426
350000.0,551603.831714931
350000.0,287636.78044604603
350000.0,514690.71478388365
350000.0,411690.3283629045
350000.0,498644.1048598029
350000.0,394516.06243567634
350000.0,387633.0905312402
350000.0,449667.0414124653
350000.0,400867.97419415414
350000.0,365051.55769886915
350000.0,287237.8261866644
350000.0,573522.9811892202
350000.0,392883.91602876596
350000.0,475293.83370990027
350000.0,487193.0720009012
350000.0,365315.66166006867
350000.0,422647.9375868095
350000.0,602884.5597998314
350000.0,401149.42579748854
350000.0,379019.46215230506
350000.0,197516.6492265081
350000.0,276576.19254686683
350000.0,346591.407960874
350000.0,428030.0097421212
350000.0,431529.51594585273
350000.0,280503.2729052417
350000.0,432848.90140096005
350000.0,458901.2219551336
350000.0,372337.6506192414
350000.0,295473.10782634467
350000.0,374915.30971019715
350000.0,185727.12270732038
350000.0,386987.15369060636
350000.0,413764.3495455999
350000.0,255859.90589030553
350500.0,419582.1721361
350500.0,505445.85441731475
351000.0,372971.75227795355
351358.0,292979.1433296446
352000.0,456486.2871203413
352000.0,368725.88340613525
352000.0,363187.88892549835
352000.0,408750.81678415276
352000.0,319296.7675394872
352000.0,516496.39177471306
352500.0,496407.76005353685
352750.0,200549.2889475217
352800.0,412583.88336806465
352900.0,235923.93584510125
353000.0,391925.23419518396
353000.0,184753.74598704465
353000.0,430504.14174032677
353000.0,437053.8985757474
353000.0,330296.81577432435
353500.0,261005.594001445
353500.0,281685.7684219675
354000.0,201446.2578758048
354000.0,595649.6791942986
354950.0,472300.97698503267
355000.0,258013.29817685485
355000.0,453827.72472338285
355000.0,209291.21228657104
355000.0,402131.16450313944
355000.0,640001.6201042132
355000.0,244708.7295055678
355000.0,519978.5281873038
355000.0,426835.3434328893
355000.0,342751.9741485659
355000.0,341397.6272623921
355000.0,512716.09959427174
355000.0,380108.55873679556
355000.0,382330.53373868484
355300.0,606324.3016239507
355500.0,373868.92174282484
355950.0,540202.3495419128
356000.0,299390.90522136074
356000.0,454438.9134800881
356500.0,494074.56023515295
357000.0,651107.3543740502
357500.0,324962.930115602
357562.0,286217.83960804343
357823.0,486081.94302605
358000.0,305069.2366530271
358000.0,378169.0183964828
358000.0,599753.8550082725
358000.0,542369.5924739065
358500.0,334833.24564200547
358803.0,403670.55837245844
359000.0,540377.2993772365
359000.0,365531.0361343995
359000.0,474914.7324538855
359000.0,374853.7200012263
359000.0,468050.0133593362
359000.0,276725.1978559848
359000.0,314025.59158184286
359500.0,361066.1507817535
359800.0,406084.97933086194
359900.0,552029.1648945622
359900.0,426055.6676386837
359900.0,510715.7155843405
359950.0,472813.2991001038
360000.0,390520.84660259634
360000.0,501848.48849301506
360000.0,312240.6928210296
360000.0,465842.9713700786
360000.0,390688.4508987488
360000.0,436705.4276573146
360000.0,414437.1657096837
360000.0,549918.3362419112
360000.0,255456.35919341538
360000.0,225964.39892004523
360000.0,280420.8110312419
360000.0,340071.72696604393
360000.0,565282.9809031487
360000.0,389730.9905367056
361000.0,371328.88028699346
361000.0,353535.881986402
361000.0,555142.1355781872
361000.0,329963.1367041534
361000.0,411009.6228138739
361500.0,296087.6289518578
361500.0,356533.763640238
362500.0,443542.18977955263
362764.0,314188.44048688
363000.0,311530.2075077016
363500.0,572224.9208160713
364808.0,510807.31596830674
364950.0,567800.040200376
365000.0,371805.99974551145
365000.0,468905.45695504453
365000.0,483983.66260372475
365000.0,95201.36473549996
365000.0,407534.2212339798
365000.0,279914.6967409011
365000.0,-27704.41710097529
365000.0,656714.1133733336
365000.0,239629.8928813655
365000.0,314077.2416590415
365000.0,287446.1084673023
365650.0,545196.5499605034
366000.0,623264.6007866282
366000.0,443519.45569110103
366000.0,604727.3790595839
366000.0,286752.7401979333
366500.0,615432.0413610069
367000.0,422797.8932751734
367500.0,614543.2915760437
367500.0,236914.0664287256
368000.0,633855.0584218912
368000.0,587046.7441803105
368000.0,484774.162518776
368000.0,575604.4295858517
369000.0,601679.0557954926
369950.0,333755.1323414268
369950.0,457220.7450443236
369950.0,291992.7327413624
370000.0,293561.84158137627
370000.0,713697.4128093114
370000.0,576574.5629396271
370000.0,575201.5861845175
370000.0,255911.72559126187
370000.0,437682.02245309856
370000.0,546484.2614904381
370000.0,210500.599625187
370000.0,661821.1778182639
370000.0,693618.2373440433
370000.0,394859.57918154076
370000.0,641568.5773004387
370000.0,552567.1152980523
370000.0,531256.8098708168
370000.0,430293.52883332036
370900.0,436046.2280477071
370950.0,371632.4722376885
371000.0,283576.15883011743
372000.0,482675.8520457586
372000.0,367196.3933378337
373000.0,550738.3807660509
373000.0,411545.2485144241
373000.0,231550.03102452587
374000.0,440717.04465939105
374000.0,413144.94574895967
374000.0,513058.3903352637
374000.0,320587.41217540484
374150.0,448959.3922027182
374950.0,354679.938366455
374950.0,850018.711000042
374950.0,444735.5412566159
375000.0,409728.68400658015
375000.0,365658.46944218036
375000.0,535958.5710720941
375000.0,203710.00698729046
375000.0,332458.6839645365
375000.0,523348.0720942337
375000.0,537053.2707878947
375000.0,410892.6689599948
375000.0,430506.14135205466
375000.0,403698.9051633943
375000.0,464261.2972573731
375000.0,450253.77493372466
375000.0,357654.83258729894
375000.0,354938.5789256161
375000.0,329353.1672344981
375000.0,523999.78129952867
375000.0,792973.4700681437
375000.0,386660.28468471486
375000.0,439059.317665156
375000.0,429926.1571453428
375000.0,616277.0812719557
375000.0,290418.0178486593
375000.0,287421.22467669845
375000.0,420429.1401017783
375500.0,533548.9241613401
375500.0,529136.2234404758
376000.0,429711.733775815
377000.0,209349.72143007163
377500.0,200947.33150058426
378000.0,462130.5395433502
378000.0,362155.5867938865
378500.0,418117.2422676487
378950.0,415662.2106844401
379000.0,400037.21994453855
379000.0,466274.4190052096
379000.0,467734.4731806014
379260.0,222082.8365361998
379900.0,523507.6183676021
379900.0,386201.8374651307
379900.0,503357.22787879314
379900.0,336564.47522449214
379950.0,562395.3980372678
379950.0,583898.6174658844
379950.0,281776.9679173911
380000.0,438282.3439152492
380000.0,599336.8371337298
380000.0,632160.8322062474
380000.0,389549.6760812793
380000.0,496635.331175304
380000.0,255176.2224766519
380000.0,361295.6698084781
380000.0,390906.8534015035
380000.0,1373069.8527496876
380000.0,330368.23592204414
380000.0,372875.0890626563
380000.0,235655.27485854924
380000.0,580830.3299371237
380000.0,194165.5093797678
380000.0,338248.43595681526
380000.0,242596.29507341888
380000.0,687334.1239548875
380000.0,272472.97146956157
380000.0,660830.1717306478
380000.0,391045.945599935
380500.0,427891.76314996555
380500.0,442430.06531874463
381000.0,214888.46516906377
381000.0,403993.0091312481
381000.0,448198.85871381965
382000.0,458068.41343707684
382000.0,464512.9753540773
383000.0,412883.2238197522
383000.0,436282.77182996273
384000.0,333537.24735673424
384000.0,450504.29362816457
384205.0,342938.546265848
384950.0,392676.6545206439
385000.0,300683.5417202106
385000.0,402182.1406733375
385000.0,424676.62468666397
385000.0,464833.9866603641
385000.0,455066.32416563947
385000.0,516711.854899914
385000.0,486459.73189288285
385000.0,550233.5661991909
385000.0,448283.6284804912
385000.0,368530.33249352966
385000.0,650803.8032900924
385000.0,387245.2388655441
385000.0,516511.2627264261
385000.0,521794.1792243421
385000.0,489666.9262928944
385000.0,288408.4303563023
385000.0,476970.9248982752
385100.0,293061.71351584233
386000.0,505982.0157516375
386000.0,439988.2983995164
387000.0,524067.21669449005
387000.0,415333.9554708004
387000.0,327678.8094638977
387865.0,401037.7491898695
388000.0,394788.84226592444
389000.0,666006.8432639809
389000.0,588993.4363595955
389000.0,267235.5115264347
389000.0,460660.79726024903
389000.0,341822.73375581857
389000.0,580419.4678878924
389950.0,583584.3379071159
390000.0,471147.8464753805
390000.0,399977.4063056139
390000.0,306985.8211126998
390000.0,486812.8992092479
390000.0,141112.46086328197
390000.0,303899.4583477499
390000.0,629273.3846465461
390000.0,446164.3092944594
390000.0,405296.9189050086
390000.0,578024.6810763469
390000.0,359170.94622204173
390000.0,485596.28231868614
390000.0,412731.81720670685
390000.0,468337.2503427053
390000.0,491128.96530719753
390000.0,368730.1210364131
390000.0,272899.74196089525
390000.0,576197.3188456064
390000.0,383699.3256955119
390000.0,398083.52891296614
390000.0,380137.33156747837
391000.0,496622.9310419215
391500.0,384443.6541748373
392000.0,561009.6173705533
392000.0,486661.4224554114
392000.0,299768.28988482524
392000.0,356250.7243016036
392440.0,440327.01027827896
392500.0,507307.53426260874
392500.0,237373.45627865847
393000.0,330274.8693175996
394000.0,357154.0080725178
394900.0,457193.2969807908
395000.0,670622.4301896179
395000.0,421758.54189234786
395000.0,541763.5575969024
395000.0,215052.2442983659
395000.0,461212.9925286174
395000.0,295325.25349966995
395000.0,356085.3844628809
395000.0,327532.60493858904
395000.0,627771.4526106911
395000.0,381780.8919946505
395000.0,546073.6138922293
395000.0,423542.4998503346
395000.0,536055.7046816824
396000.0,412106.7674345607
396000.0,464124.77798013017
396000.0,550675.7407131698
396480.0,205496.62552938145
396500.0,353285.34713573474
396500.0,802371.5815340336
396500.0,702252.1117047472
397000.0,268806.88145170826
397000.0,416679.4850556012
397450.0,521842.91959511954
397500.0,518789.24110268056
397500.0,462401.32849424426
397500.0,522920.41550888587
397500.0,459466.9827431701
397500.0,592966.4159852751
397990.0,407487.24540842324
398000.0,429995.4096534895
398000.0,352444.8102561766
398000.0,459327.4211039189
398000.0,313207.2462109411
398950.0,538857.1654061107
399000.0,653839.1380059058
399000.0,485502.0362028554
399000.0,491396.58575806953
399000.0,343023.3944098195
399500.0,422683.1078940248
399700.0,392689.76575217955
399895.0,466696.91535553616
399900.0,406404.84348076954
399900.0,396385.81831179094
399900.0,489955.6387393866
399950.0,490285.36128806416
399950.0,286528.5454264572
399950.0,320245.0594142331
399950.0,366196.793006015
399990.0,441178.9326535724
400000.0,360615.99741090555
400000.0,252198.49676607642
400000.0,75866.29304406699
400000.0,349545.642877372
400000.0,653741.8825323321
400000.0,321663.97583183274
400000.0,405164.6686993288
400000.0,519632.077323664
400000.0,449354.00665206555
400000.0,383473.6090233084
400000.0,385929.5193727426
400000.0,636283.9736710293
400000.0,586478.4250630038
400000.0,552929.7264504544
400000.0,413694.3675404908
400000.0,379213.5147366207
400000.0,381270.6470378293
400000.0,410427.3284635516
400000.0,489157.85553624295
400000.0,412370.6172231762
400000.0,724481.2010088516
400000.0,396063.4288833272
400000.0,317515.941444532
400000.0,367984.7171903951
400000.0,527149.9999658493
400000.0,547917.2633593567
400000.0,319956.3721056124
400000.0,515889.09444938507
400000.0,387635.64188293554
400000.0,587718.7237525061
400000.0,616986.9481882518
400000.0,354485.7221564213
400000.0,577040.6570198014
400000.0,578388.4863974685
400375.0,314356.2186329542
400950.0,447588.59839438833
401000.0,555005.8018413428
401000.0,501218.921513197
401000.0,302744.61546091177
401500.0,452976.38684928324
401750.0,308817.4886940578
402000.0,629364.9524780251
402000.0,564555.9747790424
402000.0,257164.6610757159
402000.0,366138.3251751838
402500.0,365279.41238313075
402500.0,721711.583687569
403000.0,401141.9896048391
403000.0,411954.02000315115
403250.0,525966.1293274127
403500.0,570325.3551283879
403504.0,300202.3666388672
404000.0,427630.9512588987
404000.0,406609.44129328895
404500.0,434636.0038291998
405000.0,308349.76728969254
405000.0,626191.2041622819
405000.0,592173.5531330938
405000.0,341320.335170473
405000.0,350298.5345735783
405000.0,411276.32650239486
405000.0,720110.0585467601
405000.0,419517.9132890506
405000.0,464770.74272321444
405000.0,621535.8840637198
405000.0,389728.784209243
405100.0,215117.9882650338
406000.0,254236.52281781845
406250.0,706882.5803153804
406500.0,346513.96133791935
407193.0,527147.86018911
407450.0,420230.0328670712
407500.0,602651.79876447
408000.0,363228.6251214938
408000.0,641340.2263107346
408000.0,455882.62076930515
408000.0,503260.93371015415
408000.0,405171.5784064559
408200.0,410698.3571561985
409000.0,310083.71111929603
409124.0,609951.9629600309
409316.0,333604.43669739086
409950.0,500635.84126838297
410000.0,356735.0293649286
410000.0,365805.2230317956
410000.0,579931.7081682775
410000.0,342294.2535748407
410000.0,426339.7828817712
410000.0,452871.7945611123
410000.0,663318.583991562
410000.0,303468.40274942573
410000.0,351438.5660372935
410000.0,497688.9680951042
410000.0,565085.2747201584
410000.0,375360.08781549335
410000.0,406677.25209621806
410000.0,572257.4421224827
410000.0,305438.0629016608
410000.0,430888.9141725302
410000.0,338892.4417614676
410000.0,532050.6754177399
410000.0,398069.3027289687
410000.0,428215.1171523668
410000.0,557418.6724398965
411605.0,460410.44093887694
411715.0,478430.57866533566
412000.0,392043.67053711135
412000.0,514702.5122301942
412000.0,525786.5786448522
412250.0,412728.21163461916
412450.0,691360.600436206
412500.0,430465.2417990472
412500.0,442558.2357586967
412500.0,216533.4174361853
413000.0,497536.9215633115
413500.0,284551.68009762466
413900.0,286705.794726545
414000.0,535541.609801718
414050.0,491972.11410907283
414500.0,392391.7173567321
415000.0,715201.4145660186
415000.0,462908.59265567735
415000.0,611888.7525452878
415000.0,424852.48627050687
415000.0,470850.0940446276
415000.0,352261.62970895413
415000.0,478486.67866679374
415000.0,614109.851860322
415000.0,398448.4928186182
415000.0,553714.3873458216
415000.0,551513.741548893
415000.0,473696.9381486038
415000.0,526091.9295123294
415000.0,464504.80308281723
415000.0,613480.4731681366
415000.0,528177.3396889819
415000.0,417554.53727148473
415000.0,402191.2760153813
415000.0,444021.59411561675
415000.0,526810.4365385706
415000.0,526327.7697895076
415000.0,506577.11913155485
415000.0,664604.2650009328
415000.0,360934.05098982994
415000.0,347896.3245213153
415500.0,444164.3485379424
416000.0,460658.11130701285
416000.0,411845.55875460524
416000.0,349551.82709821407
417000.0,441328.4085699506
417250.0,473628.84305069316
418000.0,313465.45234311465
418200.0,353460.017741167
418500.0,282033.6876832787
418500.0,336528.6785016591
419000.0,643168.2431178829
419000.0,499312.9922700217
419000.0,607376.1526210709
419900.0,562086.1613136567
419950.0,644412.094819068
419950.0,458681.48697428685
420000.0,475320.52135674004
420000.0,658374.2000019085
420000.0,956517.1657279506
420000.0,689081.3433432644
420000.0,432404.2217602264
420000.0,453036.75243405905
420000.0,418199.0803925693
420000.0,606369.3265260989
420000.0,441844.96720313653
420000.0,443739.3276004493
420000.0,344156.63310819585
420000.0,540859.9200077234
420000.0,529912.2290777843
420000.0,343308.1268043332
420000.0,690164.5344304619
420000.0,683589.8517624782
420000.0,601458.980067689
421000.0,455457.9388506999
421500.0,619354.0673523042
422000.0,367394.27008964494
422250.0,440156.43112686183
423000.0,326825.5071446728
423000.0,546748.8151923334
423800.0,597400.977656154
424000.0,482265.2492308384
424000.0,500541.79506135266
424000.0,420131.6376794819
424950.0,579217.8253689576
424950.0,472671.54543991387
425000.0,361899.82508410886
425000.0,300244.99326439295
425000.0,343778.18452558573
425000.0,500109.2991052419
425000.0,362008.5036273664
425000.0,580272.7710060906
425000.0,615523.2304547187
425000.0,411046.0171938855
425000.0,650510.8287288509
425000.0,718021.6188314818
425000.0,328560.5920432946
425000.0,289044.0063430052
425000.0,546706.6746190898
425000.0,320321.6536671007
425000.0,340769.0046453737
425000.0,395537.12794999685
425000.0,441223.1498881774
425000.0,651666.6249928689
425000.0,461117.3635647809
425000.0,344719.6591503583
425000.0,365795.89536284097
425000.0,361410.71596484445
425000.0,411824.61696372274
425000.0,475699.9919741191
425000.0,123524.4381870944
425000.0,462296.7139868047
425000.0,408606.7690444365
425000.0,372022.93314162455
425000.0,279437.842618024
425000.0,542649.6400700184
425000.0,169037.64350372553
425000.0,525069.5431941357
425000.0,751953.339770169
425000.0,435219.5782610122
425000.0,636697.1368935797
426500.0,190598.54220661987
426500.0,622756.7269245405
426500.0,599034.6735737715
426700.0,484070.860872793
427000.0,581394.827511061
427000.0,708045.2875594962
427500.0,336811.078727684
427500.0,401302.4313792875
427550.0,394874.1257636715
428000.0,435063.17807062715
428000.0,522654.9501707833
428000.0,362596.4581288211
428000.0,501448.1487631714
428000.0,479874.41943908576
428000.0,440326.9136967929
428040.0,703466.8073247233
428750.0,597362.8426731098
428950.0,512753.1759347897
429000.0,430197.7155154394
429000.0,461141.5485443501
429000.0,545964.1168806432
429000.0,593951.5365601219
429592.0,1281480.3308403054
429900.0,713117.7334494619
429950.0,448452.5573669858
429950.0,576174.5182030378
429950.0,516456.0447792839
430000.0,444634.3831129549
430000.0,461843.3921696553
430000.0,278701.6554041514
430000.0,770520.6052949857
430000.0,377049.70607230626
430000.0,668763.3264440857
430000.0,567672.675613001
430000.0,263153.83665973414
430000.0,541382.5952137187
430000.0,439839.5393997831
430000.0,606221.3066158444
430000.0,492455.69098226074
430000.0,413996.4852285646
430000.0,241480.80778037012
430000.0,534407.9360265303
430000.0,610201.6477261838
430000.0,516177.25182193797
431000.0,508461.3261104245
431000.0,530907.5190303279
431500.0,474075.9232779229
431750.0,590462.3225722322
432000.0,653060.6972558713
432000.0,415823.37716063857
432500.0,509158.56248093396
432500.0,510248.5250991266
432900.0,428763.40589830466
433000.0,547631.5452312054
433000.0,732041.2244017292
433000.0,391511.97727173753
433000.0,399785.01285301894
433500.0,430902.8193629803
434000.0,628930.6025287658
434500.0,486522.0436802851
435000.0,609917.3395973239
435000.0,378046.2870511953
435000.0,194101.04456932098
435000.0,307611.845321917
435000.0,578194.5403433517
435000.0,513051.8320651632
435000.0,556815.8838797491
435000.0,429418.47639810573
435000.0,253188.32731394842
435000.0,662423.5358403306
435000.0,450373.1682045013
435000.0,-9622.788525967859
435000.0,370722.28740878217
435000.0,685450.1833435893
435000.0,409390.8327088775
435000.0,804308.5686177677
435000.0,827433.7508724509
435000.0,799140.1912054308
435000.0,531938.8468714058
435000.0,566165.3638898041
435000.0,377676.6726246914
435000.0,335216.3258996373
436000.0,458967.8372293245
436110.0,528877.0250669606
436300.0,589510.1086548679
436472.0,555049.6215311233
436500.0,829722.5735730203
437000.0,398155.4923513215
437000.0,521696.7327391729
437500.0,351552.9877776392
438000.0,307524.8984254487
438000.0,411888.49862140045
438000.0,531936.0509096915
438000.0,364989.12301912624
438800.0,629893.993998128
439000.0,727913.284531666
439000.0,688338.4375995491
439000.0,723798.8562138025
439000.0,370041.7304657521
439000.0,457182.03574243654
439000.0,860656.2016901188
439000.0,408582.2326211445
439000.0,755956.2340250537
439108.0,324718.7242532214
439500.0,504131.545515337
439500.0,378678.2114637038
439800.0,399502.64612747356
439950.0,600212.0274840258
439950.0,398895.55441671796
439990.0,464768.12401555665
440000.0,506934.74955097586
440000.0,952923.071826268
440000.0,510685.1457069926
440000.0,568002.2728794198
440000.0,586259.5626485413
440000.0,499116.5597692225
440000.0,324366.9167311769
440000.0,207626.22062959336
440000.0,498340.29369896837
440000.0,144570.24246776383
440000.0,337643.1920535825
440000.0,637837.0934701739
440000.0,545017.639685045
440000.0,430078.8310590489
440000.0,340592.3045722777
440000.0,448859.00451824255
440000.0,367536.78103789873
440000.0,527622.4774749316
440000.0,402223.26347100735
440000.0,396970.1920929104
440000.0,333547.022280816
440250.0,552554.9723546505
441000.0,658168.6143777007
441000.0,332289.6611673571
441000.0,225156.79534402117
441000.0,503232.41917659715
441500.0,541871.7210204462
442000.0,583128.7282004002
442000.0,441342.45852256287
442000.0,345135.48740896676
442500.0,562306.6961847339
443000.0,523615.70934080053
443000.0,571727.2138170209
443000.0,551575.7434984474
443500.0,568688.7168663731
443500.0,349700.77574016247
443500.0,663712.0721001253
443725.0,462887.19995814096
445000.0,522203.59658655897
445000.0,643764.0352696963
445000.0,556319.6051510619
445000.0,440742.9329445362
445000.0,403762.38954340015
445000.0,387551.18704778794
445000.0,412967.5494045932
445000.0,575908.0964769283
445000.0,403648.7014709292
445000.0,691035.9575464185
445000.0,361051.18456308916
445000.0,219487.0012781322
445000.0,449756.488461324
445000.0,139589.88731851522
445000.0,534474.5650982158
445000.0,692900.6343827806
445000.0,385616.59518173337
445800.0,457434.01509127393
445950.0,491471.69488127716
446000.0,527656.4413608992
446500.0,851048.183075551
447000.0,344036.64681859873
447000.0,414758.6405469682
447000.0,345102.07209477574
447000.0,461354.19797064364
447000.0,377121.1865218999
447000.0,250928.03066195548
447000.0,477406.0099644149
448000.0,445668.0003152713
448500.0,646183.2607390508
449000.0,444161.9777550809
449000.0,393376.10950247664
449000.0,533887.7989184549
449000.0,549336.3818699867
449000.0,371482.7445535585
